,ID,Pred
7775,"['2018', '3304', '3376']",0.0
7776,"['2018', '3304', '3378']",1.0
7777,"['2018', '3304', '3384']",0.0
7778,"['2018', '3304', '3390']",0.0
7779,"['2018', '3304', '3393']",0.0
7780,"['2018', '3304', '3397']",0.0
7781,"['2018', '3304', '3400']",0.3125
7782,"['2018', '3304', '3401']",0.5555555555555556
7783,"['2018', '3304', '3417']",0.75
7784,"['2018', '3304', '3437']",0.0
7785,"['2018', '3304', '3438']",0.0
7786,"['2018', '3304', '3443']",1.0
7787,"['2018', '3304', '3453']",1.0
7788,"['2018', '3311', '3323']",0.0
7789,"['2018', '3311', '3326']",0.0
7790,"['2018', '3311', '3328']",0.0
7791,"['2018', '3311', '3329']",0.0
7792,"['2018', '3311', '3332']",0.0
7793,"['2018', '3311', '3333']",0.0
7794,"['2018', '3311', '3343']",1.0
7795,"['2018', '3311', '3346']",0.0
7796,"['2018', '3311', '3355']",0.0
7797,"['2018', '3311', '3370']",0.0
7798,"['2018', '3311', '3376']",0.0
7799,"['2018', '3311', '3378']",0.0
7800,"['2018', '3311', '3384']",0.0
7801,"['2018', '3311', '3390']",0.0
7802,"['2018', '3311', '3393']",0.0
7803,"['2018', '3311', '3397']",0.0
7804,"['2018', '3311', '3400']",0.0
7805,"['2018', '3311', '3401']",0.0
7806,"['2018', '3311', '3417']",0.0
7807,"['2018', '3311', '3437']",0.0
7808,"['2018', '3311', '3438']",0.0
7809,"['2018', '3311', '3443']",0.0
7810,"['2018', '3311', '3453']",0.0
7811,"['2018', '3323', '3326']",1.0
7812,"['2018', '3323', '3328']",0.75
7813,"['2018', '3323', '3329']",1.0
7814,"['2018', '3323', '3332']",1.0
7815,"['2018', '3323', '3333']",1.0
7816,"['2018', '3323', '3343']",0.0
7817,"['2018', '3323', '3346']",1.0
7818,"['2018', '3323', '3355']",0.6666666666666666
7819,"['2018', '3323', '3370']",0.0
7820,"['2018', '3323', '3376']",1.0
7821,"['2018', '3323', '3378']",0.8571428571428571
7822,"['2018', '3323', '3384']",1.0
7823,"['2018', '3323', '3390']",0.5
7824,"['2018', '3323', '3393']",0.9333333333333333
7825,"['2018', '3323', '3397']",0.47058823529411764
7826,"['2018', '3323', '3400']",0.0
7827,"['2018', '3323', '3401']",0.75
7828,"['2018', '3323', '3417']",0.8571428571428571
7829,"['2018', '3323', '3437']",0.6521739130434783
7830,"['2018', '3323', '3438']",0.8888888888888888
7831,"['2018', '3323', '3443']",1.0
7832,"['2018', '3323', '3453']",1.0
7833,"['2018', '3326', '3328']",1.0
7834,"['2018', '3326', '3329']",1.0
7835,"['2018', '3326', '3332']",1.0
7836,"['2018', '3326', '3333']",0.0
7837,"['2018', '3326', '3343']",1.0
7838,"['2018', '3326', '3346']",1.0
7839,"['2018', '3326', '3355']",0.0
7840,"['2018', '3326', '3370']",0.0
7841,"['2018', '3326', '3376']",0.0
7842,"['2018', '3326', '3378']",0.0
7843,"['2018', '3326', '3384']",1.0
7844,"['2018', '3326', '3390']",0.5
7845,"['2018', '3326', '3393']",0.6666666666666666
7846,"['2018', '3326', '3397']",0.0
7847,"['2018', '3326', '3400']",1.0
7848,"['2018', '3326', '3401']",1.0
7849,"['2018', '3326', '3417']",0.5
7850,"['2018', '3326', '3437']",0.0
7851,"['2018', '3326', '3438']",0.8
7852,"['2018', '3326', '3443']",1.0
7853,"['2018', '3326', '3453']",0.5
7854,"['2018', '3328', '3329']",0.74
7855,"['2018', '3328', '3332']",0.5
7856,"['2018', '3328', '3333']",0.0
7857,"['2018', '3328', '3343']",0.0
7858,"['2018', '3328', '3346']",1.0
7859,"['2018', '3328', '3355']",0.6666666666666666
7860,"['2018', '3328', '3370']",0.0
7861,"['2018', '3328', '3376']",1.0
7862,"['2018', '3328', '3378']",0.3333333333333333
7863,"['2018', '3328', '3384']",0.0
7864,"['2018', '3328', '3390']",0.2857142857142857
7865,"['2018', '3328', '3393']",1.0
7866,"['2018', '3328', '3397']",0.16666666666666666
7867,"['2018', '3328', '3400']",0.46153846153846156
7868,"['2018', '3328', '3401']",0.5945945945945946
7869,"['2018', '3328', '3417']",0.6
7870,"['2018', '3328', '3437']",1.0
7871,"['2018', '3328', '3438']",0.0
7872,"['2018', '3328', '3443']",0.5
7873,"['2018', '3328', '3453']",0.0
7874,"['2018', '3329', '3332']",0.0
7875,"['2018', '3329', '3333']",0.0
7876,"['2018', '3329', '3343']",0.0
7877,"['2018', '3329', '3346']",0.0
7878,"['2018', '3329', '3355']",0.0
7879,"['2018', '3329', '3370']",0.0
7880,"['2018', '3329', '3376']",0.0
7881,"['2018', '3329', '3378']",0.5
7882,"['2018', '3329', '3384']",0.0
7883,"['2018', '3329', '3390']",0.0
7884,"['2018', '3329', '3393']",1.0
7885,"['2018', '3329', '3397']",0.0
7886,"['2018', '3329', '3400']",0.3125
7887,"['2018', '3329', '3401']",0.42424242424242425
7888,"['2018', '3329', '3417']",0.5
7889,"['2018', '3329', '3437']",0.0
7890,"['2018', '3329', '3438']",0.0
7891,"['2018', '3329', '3443']",0.0
7892,"['2018', '3329', '3453']",0.0
7893,"['2018', '3332', '3333']",0.5111111111111111
7894,"['2018', '3332', '3343']",1.0
7895,"['2018', '3332', '3346']",0.0
7896,"['2018', '3332', '3355']",0.6
7897,"['2018', '3332', '3370']",1.0
7898,"['2018', '3332', '3376']",0.0
7899,"['2018', '3332', '3378']",0.0
7900,"['2018', '3332', '3384']",1.0
7901,"['2018', '3332', '3390']",0.2391304347826087
7902,"['2018', '3332', '3393']",1.0
7903,"['2018', '3332', '3397']",0.0
7904,"['2018', '3332', '3400']",0.0
7905,"['2018', '3332', '3401']",1.0
7906,"['2018', '3332', '3417']",0.45652173913043476
7907,"['2018', '3332', '3437']",0.0
7908,"['2018', '3332', '3438']",0.0
7909,"['2018', '3332', '3443']",0.5
7910,"['2018', '3332', '3453']",0.0
7911,"['2018', '3333', '3343']",1.0
7912,"['2018', '3333', '3346']",1.0
7913,"['2018', '3333', '3355']",1.0
7914,"['2018', '3333', '3370']",1.0
7915,"['2018', '3333', '3376']",0.5
7916,"['2018', '3333', '3378']",0.0
7917,"['2018', '3333', '3384']",0.0
7918,"['2018', '3333', '3390']",0.08695652173913043
7919,"['2018', '3333', '3393']",0.0
7920,"['2018', '3333', '3397']",0.3333333333333333
7921,"['2018', '3333', '3400']",0.0
7922,"['2018', '3333', '3401']",0.0
7923,"['2018', '3333', '3417']",0.3829787234042553
7924,"['2018', '3333', '3437']",0.0
7925,"['2018', '3333', '3438']",0.0
7926,"['2018', '3333', '3443']",1.0
7927,"['2018', '3333', '3453']",0.0
7928,"['2018', '3343', '3346']",1.0
7929,"['2018', '3343', '3355']",0.0
7930,"['2018', '3343', '3370']",1.0
7931,"['2018', '3343', '3376']",0.0
7932,"['2018', '3343', '3378']",0.0
7933,"['2018', '3343', '3384']",0.0
7934,"['2018', '3343', '3390']",0.0
7935,"['2018', '3343', '3393']",0.0
7936,"['2018', '3343', '3397']",0.0
7937,"['2018', '3343', '3400']",0.0
7938,"['2018', '3343', '3401']",0.0
7939,"['2018', '3343', '3417']",0.0
7940,"['2018', '3343', '3437']",0.25
7941,"['2018', '3343', '3438']",0.0
7942,"['2018', '3343', '3443']",0.0
7943,"['2018', '3343', '3453']",1.0
7944,"['2018', '3346', '3355']",0.0
7945,"['2018', '3346', '3370']",0.0
7946,"['2018', '3346', '3376']",0.0
7947,"['2018', '3346', '3378']",0.0
7948,"['2018', '3346', '3384']",0.39285714285714285
7949,"['2018', '3346', '3390']",0.0
7950,"['2018', '3346', '3393']",0.5
7951,"['2018', '3346', '3397']",0.0
7952,"['2018', '3346', '3400']",0.0
7953,"['2018', '3346', '3401']",0.0
7954,"['2018', '3346', '3417']",0.0
7955,"['2018', '3346', '3437']",0.0
7956,"['2018', '3346', '3438']",0.0
7957,"['2018', '3346', '3443']",0.0
7958,"['2018', '3346', '3453']",0.0
7959,"['2018', '3355', '3370']",0.0
7960,"['2018', '3355', '3376']",0.0
7961,"['2018', '3355', '3378']",1.0
7962,"['2018', '3355', '3384']",0.0
7963,"['2018', '3355', '3390']",0.0
7964,"['2018', '3355', '3393']",1.0
7965,"['2018', '3355', '3397']",0.0
7966,"['2018', '3355', '3400']",0.0
7967,"['2018', '3355', '3401']",0.0
7968,"['2018', '3355', '3417']",0.0
7969,"['2018', '3355', '3437']",0.0
7970,"['2018', '3355', '3438']",0.5
7971,"['2018', '3355', '3443']",0.0
7972,"['2018', '3355', '3453']",0.42857142857142855
7973,"['2018', '3370', '3376']",0.0
7974,"['2018', '3370', '3378']",0.0
7975,"['2018', '3370', '3384']",1.0
7976,"['2018', '3370', '3390']",0.0
7977,"['2018', '3370', '3393']",0.0
7978,"['2018', '3370', '3397']",0.0
7979,"['2018', '3370', '3400']",0.0
7980,"['2018', '3370', '3401']",0.0
7981,"['2018', '3370', '3417']",0.0
7982,"['2018', '3370', '3437']",0.0
7983,"['2018', '3370', '3438']",0.0
7984,"['2018', '3370', '3443']",0.0
7985,"['2018', '3370', '3453']",0.0
7986,"['2018', '3376', '3378']",0.0
7987,"['2018', '3376', '3384']",1.0
7988,"['2018', '3376', '3390']",0.16666666666666666
7989,"['2018', '3376', '3393']",0.6
7990,"['2018', '3376', '3397']",0.21875
7991,"['2018', '3376', '3400']",0.5
7992,"['2018', '3376', '3401']",0.7
7993,"['2018', '3376', '3417']",1.0
7994,"['2018', '3376', '3437']",0.0
7995,"['2018', '3376', '3438']",0.6666666666666666
7996,"['2018', '3376', '3443']",0.0
7997,"['2018', '3376', '3453']",0.0
7998,"['2018', '3378', '3384']",1.0
7999,"['2018', '3378', '3390']",0.0
8000,"['2018', '3378', '3393']",0.6666666666666666
8001,"['2018', '3378', '3397']",0.0
8002,"['2018', '3378', '3400']",0.5
8003,"['2018', '3378', '3401']",1.0
8004,"['2018', '3378', '3417']",0.5
8005,"['2018', '3378', '3437']",0.8888888888888888
8006,"['2018', '3378', '3438']",0.0
8007,"['2018', '3378', '3443']",0.0
8008,"['2018', '3378', '3453']",0.0
8009,"['2018', '3384', '3390']",0.0
8010,"['2018', '3384', '3393']",0.0
8011,"['2018', '3384', '3397']",0.0
8012,"['2018', '3384', '3400']",0.0
8013,"['2018', '3384', '3401']",0.0
8014,"['2018', '3384', '3417']",0.0
8015,"['2018', '3384', '3437']",0.0
8016,"['2018', '3384', '3438']",0.0
8017,"['2018', '3384', '3443']",0.0
8018,"['2018', '3384', '3453']",0.0
8019,"['2018', '3390', '3393']",1.0
8020,"['2018', '3390', '3397']",0.32
8021,"['2018', '3390', '3400']",0.625
8022,"['2018', '3390', '3401']",0.0
8023,"['2018', '3390', '3417']",0.8333333333333334
8024,"['2018', '3390', '3437']",0.0
8025,"['2018', '3390', '3438']",0.0
8026,"['2018', '3390', '3443']",0.0
8027,"['2018', '3390', '3453']",0.0
8028,"['2018', '3393', '3397']",0.5
8029,"['2018', '3393', '3400']",1.0
8030,"['2018', '3393', '3401']",0.6666666666666666
8031,"['2018', '3393', '3417']",0.0
8032,"['2018', '3393', '3437']",0.36363636363636365
8033,"['2018', '3393', '3438']",0.7272727272727273
8034,"['2018', '3393', '3443']",0.0
8035,"['2018', '3393', '3453']",0.0
8036,"['2018', '3397', '3400']",0.6086956521739131
8037,"['2018', '3397', '3401']",0.5714285714285714
8038,"['2018', '3397', '3417']",0.8571428571428571
8039,"['2018', '3397', '3437']",1.0
8040,"['2018', '3397', '3438']",0.7142857142857143
8041,"['2018', '3397', '3443']",1.0
8042,"['2018', '3397', '3453']",1.0
8043,"['2018', '3400', '3401']",0.5555555555555556
8044,"['2018', '3400', '3417']",0.375
8045,"['2018', '3400', '3437']",0.0
8046,"['2018', '3400', '3438']",0.8
8047,"['2018', '3400', '3443']",1.0
8048,"['2018', '3400', '3453']",1.0
8049,"['2018', '3401', '3417']",0.0
8050,"['2018', '3401', '3437']",0.0
8051,"['2018', '3401', '3438']",0.0
8052,"['2018', '3401', '3443']",0.0
8053,"['2018', '3401', '3453']",0.0
8054,"['2018', '3417', '3437']",0.0
8055,"['2018', '3417', '3438']",1.0
8056,"['2018', '3417', '3443']",0.0
8057,"['2018', '3417', '3453']",1.0
8058,"['2018', '3437', '3438']",0.0
8059,"['2018', '3437', '3443']",0.0
8060,"['2018', '3437', '3453']",0.0
8061,"['2018', '3438', '3443']",0.0
8062,"['2018', '3438', '3453']",0.5
8063,"['2018', '3443', '3453']",0.0
8064,"['2019', '3101', '3113']",0.0
8065,"['2019', '3101', '3114']",0.0
8066,"['2019', '3101', '3120']",0.0
8067,"['2019', '3101', '3124']",0.0
8068,"['2019', '3101', '3125']",0.0
8069,"['2019', '3101', '3126']",0.0
8070,"['2019', '3101', '3129']",0.0
8071,"['2019', '3101', '3137']",0.0
8072,"['2019', '3101', '3138']",0.0
8073,"['2019', '3101', '3140']",0.0
8074,"['2019', '3101', '3141']",0.0
8075,"['2019', '3101', '3143']",0.0
8076,"['2019', '3101', '3155']",0.0
8077,"['2019', '3101', '3163']",0.0
8078,"['2019', '3101', '3177']",0.0
8079,"['2019', '3101', '3179']",0.0
8080,"['2019', '3101', '3195']",0.0
8081,"['2019', '3101', '3199']",0.0
8082,"['2019', '3101', '3200']",0.0
8083,"['2019', '3101', '3211']",0.0
8084,"['2019', '3101', '3231']",0.0
8085,"['2019', '3101', '3234']",0.0
8086,"['2019', '3101', '3235']",0.0
8087,"['2019', '3101', '3243']",0.0
8088,"['2019', '3101', '3246']",0.0
8089,"['2019', '3101', '3257']",0.0
8090,"['2019', '3101', '3263']",0.0
8091,"['2019', '3101', '3266']",0.0
8092,"['2019', '3101', '3268']",0.0
8093,"['2019', '3101', '3273']",0.0
8094,"['2019', '3101', '3274']",0.0
8095,"['2019', '3101', '3276']",0.0
8096,"['2019', '3101', '3277']",0.0
8097,"['2019', '3101', '3280']",0.0
8098,"['2019', '3101', '3281']",0.0
8099,"['2019', '3101', '3283']",0.0
8100,"['2019', '3101', '3301']",0.0
8101,"['2019', '3101', '3308']",1.0
8102,"['2019', '3101', '3314']",0.0
8103,"['2019', '3101', '3323']",0.0
8104,"['2019', '3101', '3332']",0.0
8105,"['2019', '3101', '3333']",0.0
8106,"['2019', '3101', '3340']",0.0
8107,"['2019', '3101', '3343']",0.0
8108,"['2019', '3101', '3346']",0.0
8109,"['2019', '3101', '3347']",0.0
8110,"['2019', '3101', '3349']",0.0
8111,"['2019', '3101', '3352']",0.0
8112,"['2019', '3101', '3353']",0.0
8113,"['2019', '3101', '3355']",0.0
8114,"['2019', '3101', '3376']",0.0
8115,"['2019', '3101', '3377']",0.0
8116,"['2019', '3101', '3380']",0.0
8117,"['2019', '3101', '3390']",0.0
8118,"['2019', '3101', '3393']",0.0
8119,"['2019', '3101', '3397']",0.0
8120,"['2019', '3101', '3400']",0.0
8121,"['2019', '3101', '3401']",0.0
8122,"['2019', '3101', '3406']",0.0
8123,"['2019', '3101', '3413']",0.0
8124,"['2019', '3101', '3416']",0.0
8125,"['2019', '3101', '3417']",0.0
8126,"['2019', '3101', '3460']",1.0
8127,"['2019', '3113', '3114']",1.0
8128,"['2019', '3113', '3120']",0.0
8129,"['2019', '3113', '3124']",0.0
8130,"['2019', '3113', '3125']",0.0
8131,"['2019', '3113', '3126']",0.0
8132,"['2019', '3113', '3129']",0.0
8133,"['2019', '3113', '3137']",0.0
8134,"['2019', '3113', '3138']",1.0
8135,"['2019', '3113', '3140']",1.0
8136,"['2019', '3113', '3141']",0.0
8137,"['2019', '3113', '3143']",0.58
8138,"['2019', '3113', '3155']",0.0
8139,"['2019', '3113', '3163']",0.3333333333333333
8140,"['2019', '3113', '3177']",0.5
8141,"['2019', '3113', '3179']",0.0
8142,"['2019', '3113', '3195']",0.0
8143,"['2019', '3113', '3199']",0.4
8144,"['2019', '3113', '3200']",1.0
8145,"['2019', '3113', '3211']",1.0
8146,"['2019', '3113', '3231']",0.0
8147,"['2019', '3113', '3234']",1.0
8148,"['2019', '3113', '3235']",0.0
8149,"['2019', '3113', '3243']",0.6666666666666666
8150,"['2019', '3113', '3246']",0.5
8151,"['2019', '3113', '3257']",0.5
8152,"['2019', '3113', '3263']",1.0
8153,"['2019', '3113', '3266']",0.3333333333333333
8154,"['2019', '3113', '3268']",0.0
8155,"['2019', '3113', '3273']",0.0
8156,"['2019', '3113', '3274']",1.0
8157,"['2019', '3113', '3276']",0.0
8158,"['2019', '3113', '3277']",1.0
8159,"['2019', '3113', '3280']",0.3333333333333333
8160,"['2019', '3113', '3281']",1.0
8161,"['2019', '3113', '3283']",0.0
8162,"['2019', '3113', '3301']",0.0
8163,"['2019', '3113', '3308']",1.0
8164,"['2019', '3113', '3314']",0.2
8165,"['2019', '3113', '3323']",0.3333333333333333
8166,"['2019', '3113', '3332']",0.6511627906976745
8167,"['2019', '3113', '3333']",0.6888888888888889
8168,"['2019', '3113', '3340']",1.0
8169,"['2019', '3113', '3343']",0.0
8170,"['2019', '3113', '3346']",0.0
8171,"['2019', '3113', '3347']",0.0
8172,"['2019', '3113', '3349']",0.0
8173,"['2019', '3113', '3352']",0.0
8174,"['2019', '3113', '3353']",0.25
8175,"['2019', '3113', '3355']",1.0
8176,"['2019', '3113', '3376']",0.3333333333333333
8177,"['2019', '3113', '3377']",0.0
8178,"['2019', '3113', '3380']",1.0
8179,"['2019', '3113', '3390']",0.1836734693877551
8180,"['2019', '3113', '3393']",1.0
8181,"['2019', '3113', '3397']",0.0
8182,"['2019', '3113', '3400']",0.0
8183,"['2019', '3113', '3401']",0.5
8184,"['2019', '3113', '3406']",0.0
8185,"['2019', '3113', '3413']",1.0
8186,"['2019', '3113', '3416']",1.0
8187,"['2019', '3113', '3417']",0.3958333333333333
8188,"['2019', '3113', '3460']",0.0
8189,"['2019', '3114', '3120']",0.0
8190,"['2019', '3114', '3124']",0.0
8191,"['2019', '3114', '3125']",0.0
8192,"['2019', '3114', '3126']",0.0
8193,"['2019', '3114', '3129']",0.0
8194,"['2019', '3114', '3137']",0.0
8195,"['2019', '3114', '3138']",0.0
8196,"['2019', '3114', '3140']",0.0
8197,"['2019', '3114', '3141']",0.0
8198,"['2019', '3114', '3143']",0.0
8199,"['2019', '3114', '3155']",0.0
8200,"['2019', '3114', '3163']",0.0
8201,"['2019', '3114', '3177']",0.0
8202,"['2019', '3114', '3179']",0.0
8203,"['2019', '3114', '3195']",0.0
8204,"['2019', '3114', '3199']",0.0
8205,"['2019', '3114', '3200']",0.0
8206,"['2019', '3114', '3211']",0.0
8207,"['2019', '3114', '3231']",0.0
8208,"['2019', '3114', '3234']",0.0
8209,"['2019', '3114', '3235']",0.0
8210,"['2019', '3114', '3243']",0.0
8211,"['2019', '3114', '3246']",0.0
8212,"['2019', '3114', '3257']",0.0
8213,"['2019', '3114', '3263']",0.0
8214,"['2019', '3114', '3266']",0.0
8215,"['2019', '3114', '3268']",0.0
8216,"['2019', '3114', '3273']",0.0
8217,"['2019', '3114', '3274']",0.0
8218,"['2019', '3114', '3276']",0.0
8219,"['2019', '3114', '3277']",0.0
8220,"['2019', '3114', '3280']",0.0
8221,"['2019', '3114', '3281']",0.0
8222,"['2019', '3114', '3283']",0.2857142857142857
8223,"['2019', '3114', '3301']",0.0
8224,"['2019', '3114', '3308']",0.4
8225,"['2019', '3114', '3314']",0.0
8226,"['2019', '3114', '3323']",0.0
8227,"['2019', '3114', '3332']",0.0
8228,"['2019', '3114', '3333']",0.0
8229,"['2019', '3114', '3340']",0.0
8230,"['2019', '3114', '3343']",0.0
8231,"['2019', '3114', '3346']",0.0
8232,"['2019', '3114', '3347']",0.0
8233,"['2019', '3114', '3349']",0.6363636363636364
8234,"['2019', '3114', '3352']",0.0
8235,"['2019', '3114', '3353']",0.0
8236,"['2019', '3114', '3355']",0.25
8237,"['2019', '3114', '3376']",0.0
8238,"['2019', '3114', '3377']",0.0
8239,"['2019', '3114', '3380']",0.0
8240,"['2019', '3114', '3390']",0.0
8241,"['2019', '3114', '3393']",0.0
8242,"['2019', '3114', '3397']",0.0
8243,"['2019', '3114', '3400']",0.0
8244,"['2019', '3114', '3401']",0.16666666666666666
8245,"['2019', '3114', '3406']",0.0
8246,"['2019', '3114', '3413']",0.0
8247,"['2019', '3114', '3416']",0.0
8248,"['2019', '3114', '3417']",0.0
8249,"['2019', '3114', '3460']",0.0
8250,"['2019', '3120', '3124']",0.0
8251,"['2019', '3120', '3125']",1.0
8252,"['2019', '3120', '3126']",1.0
8253,"['2019', '3120', '3129']",1.0
8254,"['2019', '3120', '3137']",0.0
8255,"['2019', '3120', '3138']",1.0
8256,"['2019', '3120', '3140']",0.0
8257,"['2019', '3120', '3141']",0.0
8258,"['2019', '3120', '3143']",0.0
8259,"['2019', '3120', '3155']",0.5
8260,"['2019', '3120', '3163']",0.0
8261,"['2019', '3120', '3177']",0.0
8262,"['2019', '3120', '3179']",0.5
8263,"['2019', '3120', '3195']",0.5
8264,"['2019', '3120', '3199']",0.5
8265,"['2019', '3120', '3200']",1.0
8266,"['2019', '3120', '3211']",0.0
8267,"['2019', '3120', '3231']",1.0
8268,"['2019', '3120', '3234']",1.0
8269,"['2019', '3120', '3235']",0.0
8270,"['2019', '3120', '3243']",0.0
8271,"['2019', '3120', '3246']",0.3870967741935484
8272,"['2019', '3120', '3257']",0.0
8273,"['2019', '3120', '3263']",1.0
8274,"['2019', '3120', '3266']",0.3333333333333333
8275,"['2019', '3120', '3268']",0.0
8276,"['2019', '3120', '3273']",1.0
8277,"['2019', '3120', '3274']",1.0
8278,"['2019', '3120', '3276']",0.0
8279,"['2019', '3120', '3277']",0.0
8280,"['2019', '3120', '3280']",0.43333333333333335
8281,"['2019', '3120', '3281']",0.36363636363636365
8282,"['2019', '3120', '3283']",1.0
8283,"['2019', '3120', '3301']",0.5
8284,"['2019', '3120', '3308']",0.0
8285,"['2019', '3120', '3314']",1.0
8286,"['2019', '3120', '3323']",0.0
8287,"['2019', '3120', '3332']",0.0
8288,"['2019', '3120', '3333']",0.0
8289,"['2019', '3120', '3340']",0.0
8290,"['2019', '3120', '3343']",0.0
8291,"['2019', '3120', '3346']",0.0
8292,"['2019', '3120', '3347']",0.0
8293,"['2019', '3120', '3349']",1.0
8294,"['2019', '3120', '3352']",0.0
8295,"['2019', '3120', '3353']",0.0
8296,"['2019', '3120', '3355']",0.0
8297,"['2019', '3120', '3376']",0.3870967741935484
8298,"['2019', '3120', '3377']",0.0
8299,"['2019', '3120', '3380']",1.0
8300,"['2019', '3120', '3390']",0.0
8301,"['2019', '3120', '3393']",1.0
8302,"['2019', '3120', '3397']",0.09090909090909091
8303,"['2019', '3120', '3400']",1.0
8304,"['2019', '3120', '3401']",0.0
8305,"['2019', '3120', '3406']",1.0
8306,"['2019', '3120', '3413']",1.0
8307,"['2019', '3120', '3416']",0.0
8308,"['2019', '3120', '3417']",1.0
8309,"['2019', '3120', '3460']",0.0
8310,"['2019', '3124', '3125']",0.0
8311,"['2019', '3124', '3126']",1.0
8312,"['2019', '3124', '3129']",0.0
8313,"['2019', '3124', '3137']",1.0
8314,"['2019', '3124', '3138']",0.0
8315,"['2019', '3124', '3140']",1.0
8316,"['2019', '3124', '3141']",0.0
8317,"['2019', '3124', '3143']",1.0
8318,"['2019', '3124', '3155']",1.0
8319,"['2019', '3124', '3163']",0.5
8320,"['2019', '3124', '3177']",1.0
8321,"['2019', '3124', '3179']",0.0
8322,"['2019', '3124', '3195']",0.0
8323,"['2019', '3124', '3199']",1.0
8324,"['2019', '3124', '3200']",0.0
8325,"['2019', '3124', '3211']",1.0
8326,"['2019', '3124', '3231']",1.0
8327,"['2019', '3124', '3234']",1.0
8328,"['2019', '3124', '3235']",0.8108108108108109
8329,"['2019', '3124', '3243']",0.8409090909090909
8330,"['2019', '3124', '3246']",0.6
8331,"['2019', '3124', '3257']",0.3333333333333333
8332,"['2019', '3124', '3263']",0.0
8333,"['2019', '3124', '3266']",0.0
8334,"['2019', '3124', '3268']",0.0
8335,"['2019', '3124', '3273']",1.0
8336,"['2019', '3124', '3274']",1.0
8337,"['2019', '3124', '3276']",1.0
8338,"['2019', '3124', '3277']",1.0
8339,"['2019', '3124', '3280']",0.6666666666666666
8340,"['2019', '3124', '3281']",0.7777777777777778
8341,"['2019', '3124', '3283']",0.3333333333333333
8342,"['2019', '3124', '3301']",0.5
8343,"['2019', '3124', '3308']",0.0
8344,"['2019', '3124', '3314']",1.0
8345,"['2019', '3124', '3323']",0.7142857142857143
8346,"['2019', '3124', '3332']",1.0
8347,"['2019', '3124', '3333']",0.0
8348,"['2019', '3124', '3340']",0.0
8349,"['2019', '3124', '3343']",1.0
8350,"['2019', '3124', '3346']",0.0
8351,"['2019', '3124', '3347']",0.0
8352,"['2019', '3124', '3349']",1.0
8353,"['2019', '3124', '3352']",0.0
8354,"['2019', '3124', '3353']",0.0
8355,"['2019', '3124', '3355']",1.0
8356,"['2019', '3124', '3376']",0.6666666666666666
8357,"['2019', '3124', '3377']",0.0
8358,"['2019', '3124', '3380']",1.0
8359,"['2019', '3124', '3390']",0.5
8360,"['2019', '3124', '3393']",1.0
8361,"['2019', '3124', '3397']",0.75
8362,"['2019', '3124', '3400']",0.7058823529411765
8363,"['2019', '3124', '3401']",0.8055555555555556
8364,"['2019', '3124', '3406']",0.0
8365,"['2019', '3124', '3413']",0.0
8366,"['2019', '3124', '3416']",1.0
8367,"['2019', '3124', '3417']",0.8571428571428571
8368,"['2019', '3124', '3460']",0.0
8369,"['2019', '3125', '3126']",0.0
8370,"['2019', '3125', '3129']",0.0
8371,"['2019', '3125', '3137']",0.0
8372,"['2019', '3125', '3138']",0.0
8373,"['2019', '3125', '3140']",0.0
8374,"['2019', '3125', '3141']",0.0
8375,"['2019', '3125', '3143']",0.0
8376,"['2019', '3125', '3155']",0.5
8377,"['2019', '3125', '3163']",0.0
8378,"['2019', '3125', '3177']",0.0
8379,"['2019', '3125', '3179']",0.0
8380,"['2019', '3125', '3195']",0.2
8381,"['2019', '3125', '3199']",0.0
8382,"['2019', '3125', '3200']",0.0
8383,"['2019', '3125', '3211']",1.0
8384,"['2019', '3125', '3231']",0.25
8385,"['2019', '3125', '3234']",0.0
8386,"['2019', '3125', '3235']",0.0
8387,"['2019', '3125', '3243']",0.0
8388,"['2019', '3125', '3246']",0.0
8389,"['2019', '3125', '3257']",0.0
8390,"['2019', '3125', '3263']",0.0
8391,"['2019', '3125', '3266']",0.0
8392,"['2019', '3125', '3268']",0.0
8393,"['2019', '3125', '3273']",0.5416666666666666
8394,"['2019', '3125', '3274']",0.0
8395,"['2019', '3125', '3276']",0.0
8396,"['2019', '3125', '3277']",0.0
8397,"['2019', '3125', '3280']",0.5
8398,"['2019', '3125', '3281']",0.0
8399,"['2019', '3125', '3283']",0.0
8400,"['2019', '3125', '3301']",0.0
8401,"['2019', '3125', '3308']",0.0
8402,"['2019', '3125', '3314']",0.0
8403,"['2019', '3125', '3323']",0.0
8404,"['2019', '3125', '3332']",0.0
8405,"['2019', '3125', '3333']",0.0
8406,"['2019', '3125', '3340']",0.0
8407,"['2019', '3125', '3343']",0.0
8408,"['2019', '3125', '3346']",0.0
8409,"['2019', '3125', '3347']",0.5
8410,"['2019', '3125', '3349']",0.0
8411,"['2019', '3125', '3352']",0.0
8412,"['2019', '3125', '3353']",0.0
8413,"['2019', '3125', '3355']",0.0
8414,"['2019', '3125', '3376']",0.0
8415,"['2019', '3125', '3377']",0.0
8416,"['2019', '3125', '3380']",0.0
8417,"['2019', '3125', '3390']",0.0
8418,"['2019', '3125', '3393']",0.0
8419,"['2019', '3125', '3397']",0.0
8420,"['2019', '3125', '3400']",0.0
8421,"['2019', '3125', '3401']",0.0
8422,"['2019', '3125', '3406']",0.0
8423,"['2019', '3125', '3413']",0.0
